iter	RMSE	MAP:top=5
3386	0.6137517495	0.844309238
3387	0.6137515424	0.844309238
3388	0.6137187545	0.8444142905
3389	0.6137009318	0.8443842755
3390	0.6136868704	0.8443842755
3391	0.6136575578	0.8444309655
3392	0.6136435783	0.8443509255
3393	0.613615472	0.8443988661
3394	0.6135836761	0.8443371686
3395	0.6135548293	0.8443438386
3396	0.613530671	0.8443338336
3397	0.613508476	0.8443938636
3398	0.6134822353	0.8442708854
3399	0.6134579422	0.8442525429
3400	0.6134218392	0.8444005336
3401	0.6133866627	0.8445022511
3402	0.6133760964	0.8445022511
3403	0.6133372106	0.8444022011
3404	0.6133230734	0.8443671836
3405	0.6132985959	0.8442512923
3406	0.6132752695	0.8443263298
3407	0.6132634733	0.8442000167
3408	0.6132529132	0.8443200767
3409	0.6132451019	0.8444468067
3410	0.6132091282	0.8444964149
3411	0.6131888148	0.8445576955
3412	0.6131705569	0.8445504697
3413	0.613143581	0.8447422322
3414	0.6131205951	0.8448489523
3415	0.613105998	0.8449177366
3416	0.6130867099	0.8447743316
3417	0.6130688862	0.8448306097
3418	0.6130310451	0.8448456173
3419	0.6130118978	0.8447505697
3420	0.6130026035	0.8447380635
3421	0.6129766043	0.8446746985
3422	0.6129570607	0.8446913735
3423	0.6129350515	0.8448281085
3424	0.6129024657	0.8447180535
3425	0.612874833	0.8446746985
3426	0.6128496899	0.8449148185
3427	0.6128278552	0.8450882386
3428	0.6128079081	0.8450732311
3429	0.6127786262	0.8450615586
3430	0.6127580902	0.8449948585
3431	0.6127254555	0.8450949086
3432	0.6127007331	0.8451599411
3433	0.6126931166	0.8452499861
3434	0.6126645998	0.8454175699
3435	0.6126469619	0.8455109499
3436	0.612616732	0.8454175699
3437	0.6125980961	0.8455926574
3438	0.6125761357	0.8455926574
3439	0.6125436234	0.8456251737
3440	0.6125200519	0.8455401312
3441	0.6124961088	0.8452766661
3442	0.6124762071	0.8455117837
3443	0.6124538569	0.8455117837
3444	0.6124329295	0.8454234061
3445	0.6123979593	0.8450782336
3446	0.6123623471	0.8450682286
3447	0.6123372666	0.8451282586
3448	0.6123110528	0.8453266911
3449	0.612298544	0.8453683786
3450	0.6122892789	0.8453083486
3451	0.6122640605	0.8451816186
3452	0.6122520522	0.8453333611
3453	0.6122247047	0.8454634262
3454	0.6122075537	0.8454617587
3455	0.6121860255	0.8454951087
3456	0.6121624664	0.8457218887
3457	0.6121441348	0.8457302262
3458	0.6121252376	0.8457118837
3459	0.6121002301	0.8457952587
3460	0.6120837583	0.8457569062
3461	0.6120599015	0.8457806681
3462	0.6120372675	0.8455046968
3463	0.6120094765	0.8457698294
3464	0.6119935021	0.8457698294
3465	0.6119774221	0.8457398144
3466	0.6119509283	0.8458098494
3467	0.611942237	0.8458431994
3468	0.6119232214	0.8457648269
3469	0.6119111039	0.8456631093
3470	0.6118693405	0.8459816019
3471	0.6118438042	0.8460049469
3472	0.6118272778	0.8461800345
3473	0.6117978826	0.8458054027
3474	0.6117683013	0.8461022178
3475	0.6117357387	0.8461572453
3476	0.6117276987	0.846215052
3477	0.6116983478	0.8461305653
3478	0.6116862833	0.8460305153
3479	0.6116474928	0.8459321327
3480	0.6116233441	0.8460405203
3481	0.6115958674	0.8460555278
3482	0.6115695448	0.8461772553
3483	0.6115411455	0.8464790729
3484	0.6115073243	0.8465607804
3485	0.6114775202	0.8470043355
3486	0.611460802	0.8470643655
3487	0.6114253159	0.8467258629
3488	0.6113950049	0.8464724029
3489	0.6113697372	0.8464090379
3490	0.6113497786	0.8466991829
3491	0.6113175918	0.8466508254
3492	0.6112957419	0.8465941304
3493	0.6112751605	0.8467208604
3494	0.6112599164	0.8466008004
3495	0.6112367732	0.8466358179
3496	0.6112076731	0.8464957479
3497	0.6111862581	0.8465057529
3498	0.6111640896	0.8466708354
3499	0.6111470905	0.8468009005
3500	0.6111168978	0.846925963
3501	0.6110919052	0.8464532266
3502	0.6110782434	0.8465566116
3503	0.6110579571	0.8465816241
3504	0.611027935	0.8466666667
3505	0.6110053994	0.8468250792
3506	0.610970778	0.8467650492
3507	0.6109448772	0.8469701517
3508	0.6109221517	0.8470601968
3509	0.6108910329	0.8470601968
3510	0.6108640548	0.8470902118
3511	0.6108291034	0.8471052193
3512	0.6108095331	0.8473303318
3513	0.6107892109	0.8474453894
3514	0.6107731306	0.8475421044
3515	0.6107567409	0.8475087544
3516	0.6107407863	0.8475087544
3517	0.610709186	0.8476088044
3518	0.6106886087	0.8475554444
3519	0.610670851	0.8474829081
3520	0.6106436924	0.8474895781
3521	0.6106257702	0.8473995331
3522	0.6105996627	0.8474995831
3523	0.6105683953	0.8474328831
3524	0.6105516576	0.8477130232
3525	0.6105280393	0.8476129732
3526	0.6105053768	0.8476479907
3527	0.6105000079	0.8476396532
3528	0.6104876105	0.8476363182
3529	0.6104577388	0.8477363682
3530	0.6104398747	0.8477997332
3531	0.6104396577	0.8477997332
3532	0.6104087525	0.8477163582
3533	0.6103979516	0.8477713857
3534	0.6103814371	0.8478230782
3535	0.6103582205	0.8476429882
3536	0.6103414637	0.8476646657
3537	0.6103076916	0.8475446056
3538	0.6102721812	0.847817242
3539	0.6102587691	0.8476538269
3540	0.6102381263	0.8476796732
3541	0.6102113775	0.8481515758
3542	0.6101864498	0.8478247457
3543	0.6101664324	0.8477530432
3544	0.610148595	0.8477813907
3545	0.6101416138	0.8481148908
3546	0.6101316099	0.8480815408
3547	0.6101163197	0.8480315158
3548	0.6100879956	0.8479764882
3549	0.6100653186	0.8478669891
3550	0.6100594512	0.8478669891
3551	0.6100308761	0.847840309
3552	0.6100135975	0.8479553666
3553	0.609980395	0.8483555667
3554	0.6099643249	0.8484822967
3555	0.609924209	0.8482821967
3556	0.6098918912	0.8478453115
3557	0.6098684937	0.8481954866
3558	0.6098440235	0.8482755267
3559	0.6098214771	0.8481617197
3560	0.6097936619	0.8480216497
3561	0.6097752372	0.8480666722
3562	0.6097528413	0.8479983047
3563	0.6097284361	0.8478974209
3564	0.6097018078	0.8479090934
3565	0.6096820316	0.848124201
3566	0.6096701678	0.8481354566
3567	0.6096533909	0.848124201
3568	0.6096163438	0.848184231
3569	0.6096000073	0.8482225835
3570	0.6095763137	0.848330971
3571	0.6095514747	0.8484285198
3572	0.6095334313	0.8487503474
3573	0.6095148855	0.8487386749
3574	0.609490846	0.84899547
3575	0.6094791209	0.8489354399
3576	0.6094590979	0.8489104274
3577	0.6094373677	0.8487053249
3578	0.6094167816	0.8485569173
3579	0.6093894574	0.8486190317
3580	0.6093713085	0.8486590517
3581	0.6093499254	0.8485439942
3582	0.6093329233	0.8486290367
3583	0.6093057898	0.8486423767
3584	0.609272242	0.8490075593
3585	0.6092525591	0.8489291868
3586	0.6092396569	0.8487290868
3587	0.6092253675	0.8486290367
3588	0.609197647	0.8485189817
3589	0.6091841896	0.8483722417
3590	0.6091683318	0.8483955867
3591	0.6091502948	0.8485473292
3592	0.6091217323	0.8484039242
3593	0.6090914156	0.8482238341
3594	0.6090693824	0.8482655216
3595	0.6090464682	0.8484672892
3596	0.6090280539	0.8484072592
3597	0.6090035662	0.8486227836
3598	0.6089825936	0.8484943861
3599	0.6089536003	0.8486161136
3600	0.6089201717	0.8486807293
3601	0.6088905264	0.848614863
3602	0.6088744147	0.848614863
3603	0.6088624685	0.848654883
3604	0.6088426585	0.8483330554
3605	0.6088249635	0.8484414429
3606	0.6087993535	0.8484764605
3607	0.6087869757	0.8485431605
3608	0.6087668764	0.848708243
3609	0.608736812	0.8486632205
3610	0.6087001108	0.8487424268
3611	0.6086780725	0.8488520649
3612	0.6086479019	0.8487003224
3613	0.6086338491	0.8487803624
3614	0.608601173	0.84900214
3615	0.6085835277	0.84900214
3616	0.6085585559	0.849005475
3617	0.6085419376	0.84899547
3618	0.6085272657	0.8490555
3619	0.6085027844	0.8491980713
3620	0.6084798692	0.8490871825
3621	0.6084485094	0.84924226
3622	0.6084298783	0.8493681563
3623	0.6084135641	0.8494331888
3624	0.6083919116	0.8494181813
3625	0.6083566429	0.8496016064
3626	0.6083309133	0.8493848313
3627	0.6083078016	0.8494576455
3628	0.6082994516	0.8495076705
3629	0.6082842111	0.8496677505
3630	0.6082566094	0.8497477906
3631	0.608234171	0.8498461731
3632	0.6082059743	0.8499362181
3633	0.6081889392	0.8501246457
3634	0.6081753001	0.8501654994
3635	0.6081570961	0.8501705019
3636	0.6081333497	0.8504356345
3637	0.608120582	0.850463982
3638	0.6081038627	0.850654077
3639	0.6080738885	0.8504614807
3640	0.6080532775	0.8504948307
3641	0.6080484527	0.8504948307
3642	0.6080321125	0.8504948307
3643	0.6080125458	0.8504531432
3644	0.6079958622	0.8504331332
3645	0.6079769062	0.8504481407
3646	0.6079530995	0.8501113057
3647	0.6079320079	0.8501113057
3648	0.607904256	0.8501996832
3649	0.6078829204	0.8502155244
3650	0.6078750454	0.8502522094
3651	0.6078569278	0.8501271469
3652	0.6078289638	0.8504398032
3653	0.6078035984	0.8505048358
3654	0.6077750433	0.8503480907
3655	0.6077610401	0.8501780057
3656	0.6077306265	0.8502638819
3657	0.607708687	0.850313907
3658	0.6076831125	0.8502672169
3659	0.6076585571	0.8502780557
3660	0.6076333046	0.8505298483
3661	0.6076144931	0.8508008171
3662	0.6075946163	0.850680757
3663	0.60757804	0.8506557445
3664	0.6075639472	0.8508808571
3665	0.6075480627	0.8510709521
3666	0.6075316998	0.8510867934
3667	0.6074947332	0.8512452059
3668	0.6074814562	0.8512618809
3669	0.6074559826	0.8513402535
3670	0.6074428481	0.8513669335
3671	0.607412167	0.8507833083
3672	0.6073895684	0.8507207771
3673	0.6073566661	0.8508958646
3674	0.6073353073	0.8509267134
3675	0.607319276	0.8510267634
3676	0.6073006855	0.8510676171
3677	0.6072729942	0.8509675671
3678	0.6072497526	0.8512752209
3679	0.607235522	0.8510701184
3680	0.607204306	0.8511801734
3681	0.6071914239	0.8512135234
3682	0.6071739892	0.8512968984
3683	0.6071499184	0.8513302485
3684	0.6071305352	0.8514211272
3685	0.6071142059	0.8517396198
3686	0.6070985668	0.8517596298
3687	0.6070727417	0.8517079373
3688	0.6070542258	0.8515528598
3689	0.6070342428	0.8514311322
3690	0.6070177715	0.8513911122
3691	0.6069914015	0.8514177922
3692	0.606964622	0.851361931
3693	0.6069339294	0.8516504085
3694	0.606919036	0.8517838086
3695	0.6068980874	0.8518438386
3696	0.6068770569	0.8519939136
3697	0.6068652362	0.8518555111
3698	0.6068302925	0.8518038186
3699	0.6067887897	0.8518246623
3700	0.6067613749	0.8517537936
3701	0.606739646	0.8517412873
3702	0.6067313103	0.8517621311
3703	0.6067155409	0.8517012673
3704	0.6066971896	0.8517512923
3705	0.606676488	0.8516062198
3706	0.6066614994	0.8516312323
3707	0.6066351376	0.8517154411
3708	0.6066191411	0.8517571286
3709	0.606606267	0.8516445723
3710	0.6065859629	0.8516070535
3711	0.6065627294	0.851575371
3712	0.6065472632	0.8516237285
3713	0.6065259555	0.8516845923
3714	0.6065053202	0.8518880273
3715	0.6064848577	0.8520205936
3716	0.606464634	0.8519830749
3717	0.6064407222	0.8517237786
3718	0.6064211216	0.8516337335
3719	0.6063916849	0.8517004336
3720	0.6063551611	0.8516904285
3721	0.6063341361	0.8516370685
3722	0.6063146148	0.8517537936
3723	0.6062991805	0.8517537936
3724	0.6062738444	0.8515937135
3725	0.6062534972	0.8515770385
3726	0.6062277439	0.8515912123
3727	0.6062003779	0.851635401
3728	0.6061816889	0.8514027847
3729	0.6061744118	0.8514027847
3730	0.6061504938	0.851341921
3731	0.606128423	0.8513877772
3732	0.6061081822	0.8515074204
3733	0.606088645	0.8514740704
3734	0.6060591179	0.8514473904
3735	0.6060430121	0.8512372853
3736	0.606018464	0.851101384
3737	0.60599637	0.8511491857
3738	0.6059779809	0.8510091157
3739	0.6059618634	0.8510716469
3740	0.6059432812	0.8512431216
3741	0.6059270856	0.8513748541
3742	0.6059042475	0.8513448391
3743	0.6058770468	0.8513198266
3744	0.6058438485	0.8515136735
3745	0.6058174098	0.8516770885
3746	0.6057996426	0.8515103385
3747	0.6057749254	0.851401951
3748	0.6057481416	0.8514903285
3749	0.6057191623	0.851682091
3750	0.6057132187	0.851562031
3751	0.6056942235	0.8515731477
3752	0.605671184	0.8515864877
3753	0.6056455263	0.8512396476
3754	0.6056168975	0.8514547552
3755	0.6055922479	0.8513130176
3756	0.6055703389	0.8514380802
3757	0.6055671823	0.8514380802
3758	0.6055524803	0.8514530877
3759	0.6055273496	0.8514464177
3760	0.6055079731	0.8513613751
3761	0.605489988	0.8512980101
3762	0.6054737352	0.8510979101
3763	0.6054392085	0.8510628926
3764	0.6054212475	0.8510028625
3765	0.6053932507	0.8510804013
3766	0.6053637112	0.8509636763
3767	0.6053497813	0.850914485
3768	0.6053257705	0.8516581902
3769	0.6053133654	0.8517032127
3770	0.6052899883	0.8515197877
3771	0.6052584228	0.8517749152
3772	0.6052413794	0.8517765827
3773	0.6052280932	0.8518766328
3774	0.6051990072	0.8518749653
3775	0.6051761169	0.8521951253
3776	0.6051550184	0.8523035129
3777	0.6051281398	0.8519166528
3778	0.6051024679	0.8518699628
3779	0.6050799362	0.8517215552
3780	0.6050598215	0.8518416153
3781	0.605047366	0.8517665777
3782	0.6050250726	0.8518282752
3783	0.6049956921	0.8517815852
3784	0.6049686086	0.8517999277
3785	0.6049348108	0.8517148852
3786	0.6049151346	0.8518466178
3787	0.6048872535	0.8521467678
3788	0.6048574945	0.8520583903
3789	0.6048437504	0.8522584904
3790	0.6048240417	0.8521134178
3791	0.6048053132	0.8522835029
3792	0.6047809605	0.8524469179
3793	0.6047618922	0.8523835529
3794	0.6047428716	0.8522618254
3795	0.6047265238	0.8523918904
3796	0.6046940191	0.8525302929
3797	0.6046637239	0.852780418
3798	0.604646547	0.852780418
3799	0.604619287	0.8527428992
3800	0.6046009227	0.8526928742
3801	0.6045892192	0.8527512367
3802	0.6045703062	0.8525294592
3803	0.6045600297	0.8525294592
3804	0.6045451462	0.8525294592
3805	0.6045225704	0.8526250625
3806	0.6045034346	0.8526720305
3807	0.6044781479	0.8525844867
3808	0.604459544	0.8524827692
3809	0.6044271854	0.8524302429
3810	0.6044003079	0.8523952254
3811	0.6043877673	0.8523452004
3812	0.6043676316	0.8524852704
3813	0.6043490878	0.8524919404
3814	0.6043221488	0.8526044967
3815	0.6043038953	0.8529046468
3816	0.6042835681	0.852687038
3817	0.6042614456	0.8526995442
3818	0.6042459494	0.8527679117
3819	0.6042301531	0.8529663443
3820	0.6041975545	0.8529663443
3821	0.6041686592	0.8531197543
3822	0.6041459939	0.8532231393
3823	0.6041273097	0.8532481519
3824	0.604116024	0.8531681118
3825	0.6040924815	0.8532264743
3826	0.6040719522	0.8531864543
3827	0.6040437716	0.8532198043
3828	0.6040319489	0.8531697793
3829	0.6039973606	0.8532464844
3830	0.6039830437	0.8531664443
3831	0.6039595449	0.8531814518
3832	0.6039423964	0.8532356456
3833	0.6039067013	0.8533573731
3834	0.6038975312	0.8533990606
3835	0.6038749404	0.8533790506
3836	0.6038492396	0.8535291257
3837	0.6038333837	0.8534657607
3838	0.6038049313	0.8535574732
3839	0.6037783948	0.8534966094
3840	0.6037584928	0.8534061475
3841	0.6037409783	0.85349119
3842	0.6037253725	0.85349119
3843	0.603709563	0.8534628425
3844	0.6036898037	0.8537642432
3845	0.6036674329	0.8537859207
3846	0.6036413655	0.8539309933
3847	0.6036210083	0.8539080651
3848	0.603602723	0.8538997276
3849	0.6035822924	0.8538997276
3850	0.6035523951	0.8537062976
3851	0.6035301749	0.8535895726
3852	0.6035080844	0.8535695626
3853	0.6034739481	0.8536496026
3854	0.6034490775	0.8536746151
3855	0.6034279156	0.8537946751
3856	0.6034007816	0.8538555389
3857	0.6033811452	0.8538405314
3858	0.6033601437	0.8537454839
3859	0.6033268263	0.8540089489
3860	0.6033066359	0.8538905564
3861	0.6032864202	0.8538105164
3862	0.6032583561	0.8539597577
3863	0.6032347451	0.8537996776
3864	0.6032207926	0.8538146851
3865	0.6031924208	0.8539114001
3866	0.6031737349	0.8541577733
3867	0.6031553301	0.8543028459
3868	0.6031334247	0.8542678284
3869	0.6031224867	0.8544112334
3870	0.6031036244	0.8544745984
3871	0.6030787815	0.8543883053
3872	0.6030495306	0.8546884553
3873	0.6030245944	0.8546334278
3874	0.6029837118	0.8544666778
3875	0.6029598884	0.8547418154
3876	0.6029397445	0.8547126341
3877	0.602916513	0.8549043966
3878	0.6028948379	0.8549794342
3879	0.6028650545	0.8550261242
3880	0.6028440215	0.8550511367
3881	0.6028290423	0.8550594742
3882	0.6028189355	0.8551011617
3883	0.6027943703	0.8550711467
3884	0.6027744404	0.8550036129
3885	0.6027582311	0.8550536379
3886	0.6027342241	0.855137013
3887	0.602711339	0.855137013
3888	0.6026927703	0.8551887055
3889	0.6026634438	0.8553587905
3890	0.6026343873	0.8551411817
3891	0.6026146953	0.8551695292
3892	0.602599256	0.855140348
3893	0.6025825658	0.8550886554
3894	0.6025644424	0.8551778667
3895	0.6025432191	0.8551895392
3896	0.602508148	0.855343783
3897	0.602485865	0.855213718
3898	0.6024602477	0.8552220555
3899	0.6024487248	0.8555488856
3900	0.6024346235	0.8556518537
3901	0.6024094701	0.8555584737
3902	0.6023869171	0.8555338781
3903	0.6023741553	0.8551787005
3904	0.6023485258	0.855490523
3905	0.6023280316	0.8556180868
3906	0.6023018997	0.8557014618
3907	0.6022823027	0.8557014618
3908	0.6022639034	0.8554713468
3909	0.6022448494	0.8554655105
3910	0.6022301246	0.8555255405
3911	0.6022137778	0.8554455005
3912	0.6021960507	0.8551853705
3913	0.602167619	0.8552879217
3914	0.6021531319	0.8553954755
3915	0.6021320008	0.8555067812
3916	0.6021136389	0.8554484187
3917	0.6020967819	0.8555426324
3918	0.6020708406	0.855854455
3919	0.6020493669	0.85587113
3920	0.6020279718	0.8559482519
3921	0.6019985111	0.8559490857
3922	0.6019743937	0.8558748819
3923	0.6019572336	0.8557894225
3924	0.6019378405	0.85583111
3925	0.6019236588	0.85585112
3926	0.6018992513	0.8559528375
3927	0.6018781513	0.8561154188
3928	0.6018469345	0.8559470013
3929	0.601827229	0.8560508032
3930	0.6018078117	0.8561291757
3931	0.6018000022	0.8561591907
3932	0.6017810853	0.8559791007
3933	0.6017744017	0.8559124006
3934	0.6017583385	0.8562909232
3935	0.6017225943	0.8565076983
3936	0.6016935803	0.8566536046
3937	0.6016734611	0.8567344784
3938	0.6016455857	0.8568070146
3939	0.6016221249	0.8568603746
3940	0.6015963687	0.8567553221
3941	0.6015725892	0.8566952921
3942	0.6015355409	0.8566752821
3943	0.601514252	0.8567836696
3944	0.6014918568	0.8568770496
3945	0.6014765057	0.8567619921
3946	0.6014589804	0.8567136346
3947	0.6014377758	0.8567036296
3948	0.6014299558	0.8567036296
3949	0.601425121	0.8567619921
3950	0.6014061646	0.856415152
3951	0.6013786758	0.856505197
3952	0.6013506158	0.8565635596
3953	0.6013305175	0.8569254071
3954	0.601309602	0.857002668
3955	0.6012987358	0.8570468568
3956	0.6012840477	0.8571519093
3957	0.6012527354	0.8570885443
3958	0.6012347008	0.857196098
3959	0.6012197113	0.856882608
3960	0.6012004656	0.8569376355
3961	0.6011802481	0.8569976655
3962	0.6011627692	0.857179423
3963	0.6011460687	0.8571318993
3964	0.6011170038	0.8571268968
3965	0.6010964627	0.8571043855
3966	0.6010788939	0.8573736868
3967	0.6010612638	0.8571035518
3968	0.6010488365	0.857099383
3969	0.601033169	0.8573336668
3970	0.601009144	0.8573603468
3971	0.6009849886	0.8574503919
3972	0.6009666419	0.8578180757
3973	0.6009429664	0.8578455895
3974	0.6009213452	0.8576165861
3975	0.6009049816	0.8576991273
3976	0.6008790592	0.8575507198
3977	0.6008592943	0.8580009449
3978	0.6008365712	0.8580209549
3979	0.6008272491	0.8580209549
3980	0.600809422	0.8579592574
3981	0.6007795162	0.8580576399
3982	0.6007507407	0.85825774
3983	0.6007431917	0.85825774
3984	0.600715125	0.85818437
3985	0.6006900408	0.8580142849
3986	0.6006661699	0.8579042299
3987	0.6006471855	0.8576874548
3988	0.6006356502	0.8576207548
3989	0.600618446	0.8577107998
3990	0.6005988522	0.8577574899
3991	0.6005737558	0.8579042299
3992	0.6005512778	0.8578542049
3993	0.6005320621	0.8578391974
3994	0.6005063864	0.8580392974
3995	0.6004797814	0.8577724974
3996	0.6004478787	0.8577658274
3997	0.6004355307	0.8576757823
3998	0.6004171342	0.8577958424
3999	0.6004032319	0.8578008449
